age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_amount_usd,monthly_emi_usd,debt_to_income_ratio,credit_score,savings_to_income_ratio,expense_ratio,financial_health_status
24,Female,Master,Student,1062.12,404.56,107796.69,Yes,7658.03,388.19,0.37,615,8.46,0.3808985801980944,Average
60,Female,Master,Student,5387.85,1782.07,125348.29,Yes,291632.28,6358.14,1.18,814,1.94,0.3307571665877854,Average
36,Female,Bachelor,Employed,7102.69,6017.25,645157.94,No,0.0,0.0,0.0,561,7.57,0.847179026537833,Poor
50,Female,Bachelor,Self-employed,2842.83,1816.72,30921.98,No,0.0,0.0,0.0,414,0.91,0.639053337695184,Poor
58,Male,High School,Employed,5478.28,4594.35,458881.85,No,0.0,0.0,0.0,780,6.98,0.8386482618632126,Poor
66,Male,Other,Self-employed,1843.37,1405.21,154832.79,No,0.0,0.0,0.0,717,7.0,0.7623049089439451,Average
56,Male,Bachelor,Self-employed,4385.93,1431.09,15757.91,No,0.0,0.0,0.0,687,0.3,0.3262911172772935,Average
51,Female,Bachelor,Self-employed,7183.29,4508.35,594401.07,Yes,314212.51,17232.25,2.4,480,6.9,0.6276163150868196,Poor
41,Female,Bachelor,Self-employed,5562.23,3234.14,647052.44,No,0.0,0.0,0.0,609,9.69,0.5814466499946964,Average
52,Other,Bachelor,Employed,3371.08,2927.08,279055.08,Yes,415980.78,4864.64,1.44,764,6.9,0.8682914674229031,Poor
21,Male,High School,Employed,1651.46,599.34,56020.01,Yes,390078.8,16555.19,10.02,394,2.83,0.362915238637327,Poor
48,Female,PhD,Employed,5241.69,3720.63,238538.57,Yes,99511.01,8919.36,1.7,457,3.79,0.7098149642577108,Poor
42,Female,Bachelor,Employed,1008.06,354.35,19299.62,Yes,214631.78,10832.85,10.75,443,1.6,0.3515167747951511,Poor
25,Male,Bachelor,Unemployed,872.91,273.62,49498.1,Yes,17577.37,540.94,0.62,618,4.73,0.3134572865472958,Average
33,Female,High School,Employed,6027.06,5137.06,164281.01,No,0.0,0.0,0.0,369,2.27,0.8523326464312617,Poor
54,Male,Bachelor,Employed,5570.54,4149.27,235575.66,No,0.0,0.0,0.0,425,3.52,0.7448595647818704,Poor
45,Female,Master,Employed,1958.99,814.61,174565.11,Yes,226098.96,3259.81,1.66,448,7.43,0.4158316275223457,Poor
43,Male,Master,Employed,5334.62,2914.57,616504.82,No,0.0,0.0,0.0,809,9.63,0.5463500680460839,Good
42,Male,Other,Employed,2636.66,1441.07,265759.6,No,0.0,0.0,0.0,410,8.4,0.5465513187138273,Poor
69,Female,Master,Self-employed,5798.36,5127.48,624555.99,Yes,427535.29,6413.86,1.11,586,8.98,0.8842983188349809,Poor
59,Male,High School,Self-employed,6756.95,4402.97,96112.46,Yes,299652.69,3810.48,0.56,728,1.19,0.6516209236415839,Average
67,Male,Bachelor,Student,3367.37,1276.9,258406.64,Yes,402643.12,16032.45,4.76,624,6.39,0.379198009128786,Average
19,Male,Bachelor,Employed,1050.42,765.67,29905.7,No,0.0,0.0,0.0,838,2.37,0.728917956626873,Average
51,Male,Bachelor,Unemployed,5764.76,2745.33,337720.65,No,0.0,0.0,0.0,601,4.88,0.4762262435903662,Average
65,Male,PhD,Unemployed,4099.59,3619.35,204646.09,Yes,322575.16,6232.1,1.52,301,4.16,0.8828565783407608,Poor
27,Male,Bachelor,Employed,5123.76,3234.79,574708.3,No,0.0,0.0,0.0,736,9.35,0.631331287960404,Average
68,Male,Bachelor,Employed,2555.67,1260.1,17081.97,Yes,291881.42,3046.61,1.19,438,0.56,0.4930605281589563,Poor
21,Male,Master,Self-employed,1940.97,1069.78,213266.77,Yes,89361.15,601.14,0.31,772,9.16,0.551157410985229,Good
50,Male,High School,Employed,6938.27,3231.68,679626.04,Yes,255287.37,3523.81,0.51,604,8.16,0.4657760508022893,Average
53,Female,Bachelor,Employed,1930.32,1609.59,204019.33,Yes,332878.62,3182.66,1.65,385,8.81,0.833846201666045,Poor
46,Male,High School,Employed,3793.62,3220.78,47901.35,No,0.0,0.0,0.0,740,1.05,0.8489991090304249,Poor
31,Female,Bachelor,Employed,4790.25,3963.83,573322.15,Yes,358309.79,10821.5,2.26,826,9.97,0.8274787328427535,Poor
69,Male,Master,Employed,4585.1,1505.81,447238.76,No,0.0,0.0,0.0,411,8.13,0.3284137750539792,Poor
50,Male,Bachelor,Student,2409.32,1295.8,187333.21,Yes,97077.01,822.34,0.34,469,6.48,0.5378281008749356,Poor
56,Female,Master,Employed,4536.42,3605.13,490233.09,Yes,193600.47,6104.32,1.35,396,9.01,0.7947081619426772,Poor
69,Male,Bachelor,Employed,6265.82,4253.89,470637.02,Yes,67496.26,1654.68,0.26,572,6.26,0.6789039583007492,Poor
35,Male,Bachelor,Unemployed,3224.67,1303.22,351957.09,Yes,30296.07,783.71,0.24,300,9.1,0.4041405787258851,Poor
63,Male,Master,Employed,6577.11,4950.44,22162.78,No,0.0,0.0,0.0,390,0.28,0.7526770876570409,Poor
63,Female,PhD,Employed,3931.74,3025.01,118941.88,No,0.0,0.0,0.0,432,2.52,0.7693820038964938,Poor
30,Female,Master,Employed,1855.39,1231.38,94837.89,Yes,256700.94,22067.38,11.89,573,4.26,0.6636771783829815,Poor
55,Male,Other,Student,589.56,450.73,952.6,No,0.0,0.0,0.0,785,0.13,0.764519302530701,Average
63,Female,Master,Self-employed,4263.62,3148.1,211711.48,No,0.0,0.0,0.0,346,4.14,0.738363174954616,Poor
69,Female,Master,Self-employed,6181.47,4980.26,679838.48,No,0.0,0.0,0.0,500,9.17,0.80567567261509,Poor
67,Male,Master,Employed,3463.86,2629.72,304302.26,Yes,87716.8,3325.49,0.96,626,7.32,0.7591877269866564,Average
22,Female,Other,Employed,6057.23,4153.15,226590.88,Yes,421255.98,14159.31,2.34,829,3.12,0.6856516922751819,Average
19,Male,Bachelor,Employed,7475.83,5156.76,884937.94,No,0.0,0.0,0.0,590,9.86,0.6897909663542376,Poor
18,Female,Master,Employed,4040.54,1396.98,327872.75,Yes,161145.94,2679.52,0.66,723,6.76,0.3457409158181827,Average
59,Female,Bachelor,Employed,6554.5,2129.77,637552.57,Yes,190893.06,3331.56,0.51,502,8.11,0.3249324891296056,Poor
46,Male,Bachelor,Employed,5821.08,4064.44,238268.76,Yes,191850.05,3830.62,0.66,345,3.41,0.6982278202670295,Poor
20,Male,Bachelor,Employed,2599.6,906.52,251225.91,Yes,329240.33,15480.04,5.95,627,8.05,0.3487151869518387,Average
36,Female,Master,Employed,7224.84,2511.36,414472.34,No,0.0,0.0,0.0,543,4.78,0.347600777318252,Poor
48,Male,Bachelor,Student,2588.02,2112.56,69444.59,No,0.0,0.0,0.0,619,2.24,0.8162842636455668,Poor
52,Female,PhD,Employed,5807.41,4657.22,656061.55,No,0.0,0.0,0.0,498,9.41,0.8019444123972649,Poor
69,Male,Master,Employed,2222.43,729.72,169270.11,Yes,41160.87,819.44,0.37,631,6.35,0.3283432999014593,Average
34,Female,Other,Self-employed,6681.34,2202.12,732045.59,Yes,71198.72,2855.76,0.43,697,9.13,0.32959256676056,Average
33,Female,Bachelor,Employed,5690.67,2250.93,563429.04,Yes,365860.59,3545.13,0.62,527,8.25,0.3955474487186921,Poor
56,Female,Bachelor,Student,6127.18,3410.19,405754.82,No,0.0,0.0,0.0,651,5.52,0.5565676216464996,Average
53,Female,High School,Employed,5430.16,1733.59,484913.33,No,0.0,0.0,0.0,770,7.44,0.3192521030687861,Good
62,Female,Bachelor,Employed,789.81,583.74,52172.74,No,0.0,0.0,0.0,709,5.5,0.7390891480229423,Average
19,Female,High School,Student,5665.69,3837.35,274337.27,No,0.0,0.0,0.0,350,4.04,0.677296145747473,Poor
42,Female,High School,Employed,4379.94,1977.33,138765.34,No,0.0,0.0,0.0,337,2.64,0.451451389745065,Poor
41,Female,Master,Self-employed,5329.02,3291.05,53471.91,Yes,29041.85,632.16,0.12,707,0.84,0.6175713358178426,Average
19,Male,High School,Employed,2107.88,1236.38,194081.89,No,0.0,0.0,0.0,785,7.67,0.5865514165891796,Good
49,Female,Master,Employed,7071.32,5569.67,24097.37,No,0.0,0.0,0.0,585,0.28,0.7876421941023741,Poor
51,Female,Master,Employed,7203.12,2618.74,616104.92,Yes,371202.33,35253.62,4.89,340,7.13,0.3635563478048401,Poor
57,Female,High School,Employed,7216.53,3693.09,416571.09,No,0.0,0.0,0.0,373,4.81,0.5117542641685131,Poor
28,Female,Bachelor,Self-employed,5833.26,4089.95,656313.84,Yes,193532.53,2708.66,0.46,403,9.38,0.7011431000846867,Poor
39,Male,PhD,Self-employed,500.0,264.18,930.59,No,0.0,0.0,0.0,811,0.16,0.52836,Good
52,Male,Master,Employed,1731.59,716.35,19643.8,No,0.0,0.0,0.0,547,0.95,0.4136949277831357,Poor
23,Female,Master,Employed,3189.7,2167.08,36727.89,No,0.0,0.0,0.0,740,0.96,0.6793993165501458,Average
47,Male,High School,Self-employed,1853.14,962.1,172913.31,Yes,322108.13,15986.18,8.63,464,7.78,0.5191728633562493,Poor
47,Female,Bachelor,Employed,4416.43,2525.96,81990.78,Yes,287621.24,25775.99,5.84,722,1.55,0.5719461193769628,Average
55,Female,Master,Employed,3988.15,1360.19,27066.6,No,0.0,0.0,0.0,506,0.57,0.3410578839812946,Poor
20,Female,Bachelor,Employed,1923.11,1260.67,35210.53,Yes,63722.28,665.64,0.35,772,1.53,0.6555371247614542,Average
24,Female,Master,Employed,6862.7,6103.25,801965.59,No,0.0,0.0,0.0,326,9.74,0.8893365584973845,Poor
34,Male,Master,Employed,3668.56,3138.91,202976.69,No,0.0,0.0,0.0,487,4.61,0.8556245502322437,Poor
42,Female,High School,Employed,1512.48,894.72,109210.82,No,0.0,0.0,0.0,318,6.02,0.5915582354807998,Poor
63,Male,High School,Employed,500.0,190.36,19081.07,No,0.0,0.0,0.0,367,3.18,0.38072,Poor
21,Male,High School,Employed,3982.83,3122.34,280034.63,No,0.0,0.0,0.0,840,5.86,0.7839501058292722,Average
63,Male,Bachelor,Employed,7244.64,4270.23,627801.46,No,0.0,0.0,0.0,829,7.22,0.5894330153051083,Good
48,Female,Bachelor,Employed,4619.15,2688.33,256238.17,No,0.0,0.0,0.0,616,4.62,0.581996687702283,Average
35,Male,Bachelor,Employed,1212.27,431.58,36873.07,Yes,181478.09,15752.95,12.99,382,2.53,0.3560097997970749,Poor
39,Female,High School,Student,4464.51,3730.23,397955.6,No,0.0,0.0,0.0,474,7.43,0.8355295429957599,Poor
62,Male,Other,Employed,4473.19,1723.36,338804.51,No,0.0,0.0,0.0,648,6.31,0.3852642074224435,Average
36,Male,High School,Employed,6397.62,2009.07,757790.54,Yes,421030.74,40883.71,6.39,436,9.87,0.314033968882178,Poor
54,Male,High School,Self-employed,3810.33,2834.95,243965.91,Yes,87142.42,2640.39,0.69,787,5.34,0.7440169224187931,Average
48,Male,PhD,Employed,6592.11,5791.49,700411.01,Yes,389692.36,7866.17,1.19,546,8.85,0.87854874994501,Poor
32,Male,High School,Employed,3736.19,1743.07,357759.52,No,0.0,0.0,0.0,327,7.98,0.4665367660638243,Poor
33,Female,Bachelor,Employed,2506.49,1499.14,296529.21,Yes,449911.38,2600.07,1.04,457,9.86,0.5981033237714893,Poor
66,Female,Bachelor,Student,3873.66,2786.09,164776.28,No,0.0,0.0,0.0,346,3.54,0.7192396854654255,Poor
47,Male,Bachelor,Employed,1919.77,1235.0,81631.72,Yes,270478.12,3243.18,1.69,559,3.54,0.6433062293920626,Poor
51,Male,Other,Self-employed,864.43,516.69,13930.36,No,0.0,0.0,0.0,390,1.34,0.5977233552745741,Poor
68,Female,High School,Employed,717.9,234.55,80473.76,No,0.0,0.0,0.0,473,9.34,0.3267168129265915,Poor
29,Female,Master,Employed,4430.12,3017.8,312932.44,No,0.0,0.0,0.0,516,5.89,0.6812005092412847,Poor
60,Female,Bachelor,Employed,4651.91,3855.1,157255.37,No,0.0,0.0,0.0,697,2.82,0.8287133671975597,Poor
40,Female,Master,Self-employed,3156.56,1173.49,266259.21,Yes,173260.97,3649.92,1.16,660,7.03,0.3717622981980383,Average
56,Male,Master,Employed,2707.63,1008.59,165125.62,Yes,227030.1,21713.63,8.02,537,5.08,0.3724991967144698,Poor
30,Other,Master,Employed,3979.99,1268.79,20434.93,Yes,439499.63,3739.69,0.94,430,0.43,0.3187922582720057,Poor
29,Male,Bachelor,Employed,3405.88,1908.62,365478.11,Yes,250290.89,2834.84,0.83,366,8.94,0.5603896790256849,Poor
46,Female,Bachelor,Employed,4671.58,3295.85,449948.22,Yes,414138.75,3242.71,0.69,799,8.03,0.7055107693756716,Average
55,Female,Bachelor,Employed,2576.78,1911.0,273975.95,No,0.0,0.0,0.0,615,8.86,0.7416232662470215,Average
32,Female,High School,Employed,500.0,314.32,36082.1,No,0.0,0.0,0.0,582,6.01,0.62864,Poor
38,Male,High School,Employed,2943.15,1227.81,16952.17,Yes,424096.66,40728.94,13.84,480,0.48,0.4171754752561031,Poor
18,Female,Bachelor,Unemployed,1291.03,1088.64,93897.91,Yes,391028.85,20854.11,16.15,389,6.06,0.843233697125551,Poor
69,Other,High School,Employed,4448.53,4000.48,239899.64,No,0.0,0.0,0.0,810,4.49,0.8992813356322201,Poor
49,Female,Bachelor,Employed,4861.19,1743.81,515478.57,No,0.0,0.0,0.0,467,8.84,0.3587208070451885,Poor
41,Female,High School,Unemployed,2896.84,1869.0,339142.72,Yes,246016.73,8821.45,3.05,446,9.76,0.6451857886524627,Poor
24,Female,Master,Employed,5786.39,1981.88,417765.24,No,0.0,0.0,0.0,609,6.02,0.342507159040438,Average
30,Male,PhD,Employed,6892.19,2514.7,572652.8,No,0.0,0.0,0.0,366,6.92,0.3648622571345247,Poor
33,Female,Bachelor,Employed,3211.97,2594.56,314825.01,No,0.0,0.0,0.0,655,8.17,0.8077784039078821,Poor
45,Male,High School,Employed,2717.16,1654.98,173164.76,Yes,8947.64,781.53,0.29,523,5.31,0.6090844852713864,Poor
64,Male,High School,Employed,4316.13,1504.19,249240.2,No,0.0,0.0,0.0,808,4.81,0.3485043314265326,Good
59,Male,Bachelor,Unemployed,4256.24,1535.28,152183.02,No,0.0,0.0,0.0,689,2.98,0.3607127417626826,Average
26,Female,Bachelor,Student,6631.11,3985.58,667596.09,Yes,57393.44,861.82,0.13,444,8.39,0.6010426610326175,Poor
58,Male,Bachelor,Employed,5512.83,4418.26,125438.4,Yes,493081.39,2426.37,0.44,480,1.9,0.8014504347132054,Poor
43,Female,Master,Unemployed,5933.61,2620.75,327298.7,Yes,51544.17,479.69,0.08,697,4.6,0.4416788430651829,Average
69,Male,Master,Employed,5022.92,2649.57,247489.0,No,0.0,0.0,0.0,701,4.11,0.5274959585261163,Average
47,Female,Bachelor,Self-employed,4126.59,1842.3,366595.96,Yes,113377.95,2436.18,0.59,458,7.4,0.4464460971407384,Poor
49,Female,High School,Unemployed,2031.21,1519.97,27042.31,No,0.0,0.0,0.0,742,1.11,0.7483076589815922,Average
43,Female,Master,Employed,2205.74,1840.13,31493.02,Yes,412171.33,20933.52,9.49,533,1.19,0.8342461033485362,Poor
63,Female,High School,Self-employed,5452.35,3317.58,78517.63,No,0.0,0.0,0.0,807,1.2,0.608467908333104,Average
63,Female,Bachelor,Employed,1029.84,398.05,72278.68,Yes,274994.89,4010.62,3.89,778,5.85,0.3865163520546881,Average
40,Female,Bachelor,Employed,5378.61,2781.57,350447.62,Yes,134084.53,1631.46,0.3,558,5.43,0.5171540602497672,Poor
54,Other,Master,Self-employed,5131.09,2830.65,155340.01,No,0.0,0.0,0.0,646,2.52,0.5516664100610201,Average
38,Male,Bachelor,Employed,6173.98,4461.9,95538.81,Yes,170757.22,1990.43,0.32,814,1.29,0.7226942750057499,Average
46,Male,Other,Employed,4299.62,3061.13,503531.18,No,0.0,0.0,0.0,737,9.76,0.711953614505468,Average
49,Female,Master,Employed,780.74,391.32,92283.33,Yes,189646.7,801.61,1.03,625,9.85,0.5012167943233342,Average
54,Female,Bachelor,Employed,2621.74,1563.01,223951.03,Yes,445605.38,38169.62,14.56,693,7.12,0.5961727707553,Average
68,Male,Master,Employed,6620.62,3564.28,322747.22,Yes,403074.49,18079.59,2.73,334,4.06,0.5383604556672941,Poor
20,Female,Bachelor,Self-employed,4455.78,3145.08,374104.98,No,0.0,0.0,0.0,597,7.0,0.7058427480710449,Poor
31,Male,Bachelor,Employed,2050.72,1580.03,242089.55,No,0.0,0.0,0.0,771,9.84,0.7704757353514864,Average
51,Female,Bachelor,Self-employed,8159.18,3033.61,709816.09,No,0.0,0.0,0.0,639,7.25,0.3718032939584615,Average
57,Male,Bachelor,Self-employed,3468.96,1894.99,288461.6,No,0.0,0.0,0.0,300,6.93,0.5462703519210369,Poor
19,Female,High School,Employed,5392.72,3642.53,59179.93,No,0.0,0.0,0.0,372,0.91,0.6754532035781572,Poor
42,Other,High School,Self-employed,943.1,773.14,74745.67,Yes,411816.68,11554.95,12.25,560,6.6,0.819785812745202,Poor
68,Male,Master,Employed,3452.09,2827.41,357353.03,No,0.0,0.0,0.0,846,8.63,0.8190429565857205,Poor
37,Female,Bachelor,Employed,5752.56,3035.39,433052.14,No,0.0,0.0,0.0,783,6.27,0.5276589900844145,Good
59,Female,Master,Employed,4969.74,4286.82,334481.79,Yes,165711.29,2270.5,0.46,333,5.61,0.8625843605500488,Poor
65,Female,Other,Employed,4351.95,2803.11,337259.53,No,0.0,0.0,0.0,458,6.46,0.6441043670078931,Poor
52,Male,Bachelor,Employed,3832.8,2895.74,317337.68,Yes,269634.71,10898.25,2.84,580,6.9,0.7555155499895637,Poor
65,Female,Bachelor,Employed,5854.43,1767.22,218115.22,No,0.0,0.0,0.0,811,3.1,0.3018603006612086,Good
58,Female,Master,Employed,5430.73,4631.19,253202.97,Yes,414785.9,5364.34,0.99,535,3.89,0.8527748571554837,Poor
18,Male,High School,Employed,5031.59,3274.71,248585.12,Yes,472075.53,22826.61,4.54,319,4.12,0.6508300557080366,Poor
47,Male,Master,Employed,3615.15,1785.29,339615.94,Yes,286369.94,2781.94,0.77,378,7.83,0.4938356638037149,Poor
63,Male,PhD,Self-employed,4190.47,2731.79,430132.09,No,0.0,0.0,0.0,376,8.55,0.6519053948602423,Poor
64,Female,Bachelor,Unemployed,5318.94,2732.2,142654.13,No,0.0,0.0,0.0,496,2.24,0.5136737771059647,Poor
67,Male,Other,Self-employed,4588.51,3919.94,29772.59,No,0.0,0.0,0.0,668,0.54,0.8542947492759088,Poor
26,Female,Bachelor,Employed,2920.92,1828.9,194325.18,Yes,112564.05,2126.29,0.73,810,5.54,0.6261383399750764,Average
33,Male,Master,Self-employed,6352.37,5391.38,231717.59,No,0.0,0.0,0.0,740,3.04,0.8487194543139017,Poor
36,Male,Bachelor,Employed,3537.0,2595.96,198676.57,Yes,308665.61,5441.62,1.54,706,4.68,0.7339440203562341,Average
18,Female,Bachelor,Self-employed,5918.07,3724.62,564325.46,No,0.0,0.0,0.0,772,7.95,0.6293639649412731,Average
27,Female,High School,Student,500.0,441.89,24385.51,No,0.0,0.0,0.0,404,4.06,0.88378,Poor
52,Male,Other,Employed,3779.62,3061.26,207563.66,Yes,116333.02,1443.69,0.38,394,4.58,0.8099385652525916,Poor
31,Female,High School,Employed,1255.24,529.59,133256.47,No,0.0,0.0,0.0,510,8.85,0.4219033810267359,Poor
59,Male,High School,Employed,3258.89,1453.1,161172.18,No,0.0,0.0,0.0,336,4.12,0.4458880170855721,Poor
49,Male,Bachelor,Self-employed,2328.46,728.08,99615.43,No,0.0,0.0,0.0,349,3.57,0.3126873555912491,Poor
24,Female,Master,Employed,500.0,438.27,39428.71,No,0.0,0.0,0.0,767,6.57,0.87654,Poor
20,Male,Bachelor,Employed,500.0,208.74,56502.04,No,0.0,0.0,0.0,552,9.42,0.41748,Poor
39,Female,Bachelor,Employed,3845.93,2334.7,15361.86,Yes,391989.15,11775.82,3.06,463,0.33,0.6070573307366488,Poor
21,Female,Bachelor,Employed,8112.9,6716.38,278262.56,No,0.0,0.0,0.0,393,2.86,0.8278642655523919,Poor
36,Female,Bachelor,Unemployed,5423.09,4681.26,648355.65,Yes,90129.02,1858.57,0.34,353,9.96,0.8632089823329504,Poor
28,Male,High School,Self-employed,4134.55,2651.48,158217.25,No,0.0,0.0,0.0,558,3.19,0.641298327508435,Poor
49,Male,High School,Student,4514.47,4023.3,303642.2,Yes,273674.89,6403.46,1.42,588,5.6,0.8912009604671202,Poor
28,Male,Master,Employed,6512.13,4955.42,51093.2,Yes,424932.43,7170.16,1.1,377,0.65,0.7609522537172937,Poor
65,Female,Bachelor,Employed,7522.07,4956.07,462577.46,Yes,442128.1,4530.54,0.6,810,5.12,0.6588704970839144,Average
18,Female,Master,Unemployed,3322.69,1185.43,288905.75,Yes,402663.74,3008.11,0.91,569,7.25,0.356768160737234,Poor
22,Male,Bachelor,Unemployed,4132.69,1382.96,308713.62,Yes,318939.53,2683.08,0.65,640,6.23,0.3346391817436101,Average
68,Male,Bachelor,Employed,3948.49,2200.76,378517.41,Yes,4032.16,43.85,0.01,800,7.99,0.5573674999810054,Good
59,Male,High School,Employed,3639.71,2163.68,28465.4,Yes,15423.73,523.04,0.14,795,0.65,0.5944649436356193,Good
35,Female,High School,Employed,5607.63,2765.57,582283.11,No,0.0,0.0,0.0,776,8.65,0.4931798281983655,Good
18,Male,Bachelor,Employed,4386.85,1365.91,56437.66,No,0.0,0.0,0.0,738,1.07,0.3113646466143132,Average
66,Female,Bachelor,Self-employed,1078.07,896.91,66758.8,No,0.0,0.0,0.0,541,5.16,0.8319589637036556,Poor
31,Female,Other,Unemployed,1454.15,532.19,68688.95,No,0.0,0.0,0.0,323,3.94,0.3659801258467146,Poor
33,Female,Master,Employed,4985.04,2010.19,6143.52,Yes,205968.67,4606.72,0.92,680,0.1,0.4032445075666394,Average
47,Male,Bachelor,Employed,3487.1,2217.32,316610.07,No,0.0,0.0,0.0,564,7.57,0.6358636115970291,Poor
65,Female,Bachelor,Self-employed,6760.32,3945.61,792816.44,Yes,226430.37,2412.5,0.36,822,9.77,0.5836424902963174,Average
24,Male,PhD,Unemployed,1273.72,1145.52,104961.61,No,0.0,0.0,0.0,580,6.87,0.8993499356216437,Poor
25,Female,Bachelor,Student,2040.28,1785.62,156799.19,No,0.0,0.0,0.0,742,6.4,0.8751837983021937,Poor
51,Male,Master,Employed,5286.56,2226.16,326425.2,No,0.0,0.0,0.0,836,5.15,0.42109802972065,Good
61,Female,Other,Employed,5722.89,2007.18,626751.17,Yes,133593.19,6313.68,1.1,666,9.13,0.3507283907256648,Average
54,Female,Bachelor,Self-employed,2507.06,1936.44,38885.54,No,0.0,0.0,0.0,818,1.29,0.7723947572056513,Average
50,Female,Master,Employed,6926.57,2414.69,492592.38,Yes,469405.74,9956.2,1.44,846,5.93,0.3486126611006602,Average
31,Female,Bachelor,Employed,3995.55,1448.87,444251.24,No,0.0,0.0,0.0,301,9.27,0.3626209157687927,Poor
65,Female,Master,Employed,2971.21,2497.55,297558.06,No,0.0,0.0,0.0,584,8.35,0.8405834659953353,Poor
52,Male,Master,Employed,2148.92,1653.36,61134.42,No,0.0,0.0,0.0,808,2.37,0.7693911360125085,Average
63,Male,Master,Employed,3683.79,2183.22,374796.97,No,0.0,0.0,0.0,819,8.48,0.5926559331557988,Good
61,Male,Master,Employed,2175.01,1758.03,21233.1,Yes,148780.13,3147.7,1.45,638,0.81,0.8082859389152233,Poor
31,Female,High School,Employed,6285.94,2965.54,320120.75,No,0.0,0.0,0.0,706,4.24,0.4717735135874666,Average
69,Female,PhD,Employed,5073.44,1770.58,152735.64,No,0.0,0.0,0.0,537,2.51,0.3489900343750985,Poor
65,Female,Other,Self-employed,3104.39,1648.2,222097.88,Yes,199811.43,3811.26,1.23,524,5.96,0.5309255602549938,Poor
56,Female,Bachelor,Employed,4681.64,2436.56,379230.51,Yes,347356.68,17638.3,3.77,710,6.75,0.5204500986833673,Average
48,Female,Bachelor,Employed,3876.78,3004.5,340858.36,Yes,101701.46,1777.87,0.46,764,7.33,0.7749988392428768,Average
61,Male,Master,Employed,5030.82,4203.85,153283.05,No,0.0,0.0,0.0,581,2.54,0.835619242986233,Poor
44,Male,High School,Unemployed,4684.77,3828.78,60988.11,No,0.0,0.0,0.0,401,1.08,0.817282385261176,Poor
29,Male,High School,Employed,3591.17,1677.47,323174.95,No,0.0,0.0,0.0,435,7.5,0.4671096049476911,Poor
48,Other,Bachelor,Employed,3838.64,2278.07,318704.55,No,0.0,0.0,0.0,767,6.92,0.5934575787257987,Good
25,Male,High School,Employed,2239.36,1186.08,209987.33,No,0.0,0.0,0.0,631,7.81,0.5296513289511289,Average
60,Female,Master,Employed,2560.04,1493.86,282408.37,No,0.0,0.0,0.0,519,9.19,0.5835299448446117,Poor
18,Male,Bachelor,Employed,3885.33,2232.45,95053.38,No,0.0,0.0,0.0,426,2.04,0.5745843982364433,Poor
36,Female,Master,Employed,3081.86,1470.76,71667.88,Yes,184550.18,4344.38,1.41,336,1.94,0.4772312824073773,Poor
63,Female,Master,Employed,4575.01,2751.87,417879.77,No,0.0,0.0,0.0,714,7.61,0.6015003245894543,Average
18,Male,Bachelor,Employed,3566.98,2852.07,306643.88,Yes,371999.76,3105.08,0.87,302,7.16,0.7995755513067077,Poor
